AssignmentId,WorkerId,WorkTimeInSeconds,Input.Restaurant,Input.Question,Answer.Q1AnswerPart1
3LJ7UR74RHDTZ5M0VDE5IVJ1TY64N5,A2QWM6MTB0F6IC,32,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,60
3LOZAJ85YDDO8LLHT5IQNID1BYR2XY,A2KYO4F0JAPTYB,45,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3NPI0JQDAO5DJBD3QTS5US0O9CSPTM,A1AIHLAEJ8FU4J,176,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,80
3O7L7BFSHEPJD682N3DQM9ZBKOFIEI,AKA8DP72VWZKR,33,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3OCHAWUVGOKJP1P7IBOUNEZVSY9XKB,ARB9I8FFYFQUA,25,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3OE22WJIGIODJ0T7QBX4ZTC0XMMQU6,A34JILAPTYRH81,7,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3OLF68YTN91WD2P06Q5JNTWSJHFFAJ,A2GU2QUQZNSG9U,54,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,-100
3QXNC7EIPIVRBF05B28YORY47XI09V,AFOPSLYSR83LW,33,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3RU7GD8VPOTC4B0O1TNFKN427TIPS1,A2WRCFDQP56P00,24,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3S0TNUHWKTILWUIPIMQF32NCHG88D6,A1ZDUMHAM754IJ,40,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3SBEHTYCWN3HJBPTN4PKTCRR20EYI7,A1A68JLEYPWMUY,19,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3UNH76FOCS53FUFK8JNCL5Y8J93MYG,A2PVVBWN8QFZM2,40,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3X0H8UUIT1O2OKXPDF1ACHCY0QKWS2,AIEPZIFP577TM,38,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3XLBSAQ9Z4CKZHI20ZN6GUAKUED7ZI,AHPOOKYE7V04D,69,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,100
3ZSANO2JCF70DYBUNQRA8TQY5NWFSP,A2NKC052ZA9JR7,35,Bette's Oceanview Diner,Does this restaurant have more than 20 items on its menu?,-80
32KTQ2V7RDFOET7C07VWMO5HA0HM9Q,AAH8NE0TYF7J6,22,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
34X6J5FLPTY45KIDECTQSR3PG6QQJC,AFOPSLYSR83LW,8,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
37FMASSAYCRL63WIDCB0L1TQHRXIBD,A1AIHLAEJ8FU4J,167,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,100
37M28K1J0QDCI4BWPGW42ROKCOVJAP,A8SP23ECDU4F0,14,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
39L1G8WVWQR532W7QCBOBJESCXA31G,A1F2YZD2VD1CTM,91,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
39PAAFCODM0QOVAZC5140KP6V0VVTF,A2T52J2SNWINZP,21,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3A4NIXBJ76ZJFV8LP4YMRXWCAUYMLN,A1ELBAVMWP8JSO,7,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-80
3AZHRG4CU4K5WDBPUT7OXEVI752038,A104H3ISRW8A1C,11,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3BWI6RSP7G9MOMR64C9TVK9268UE79,A3DA88CF3S68OM,36,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3D8YOU6S9EKK9IANB2J6TOV9XLD6US,A1CZU16YGHV2M1,32,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3ERMJ6L4DYSK0AJJLAXC8SEBFAT7MZ,A34JILAPTYRH81,6,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3FPRZHYEPY7LPEC5XQVDI7L811IV3Y,A1ZDUMHAM754IJ,41,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3FTYUGLFSUL29CZNKOJCRIDLFQVD5X,A3P3RFU5NJXR5V,35,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3G0WWMR1UVK0OA9YTALILYK6PQTNQB,AEWGY34WUIA32,6,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3HYA4D452RJ78ZUWTBC4HBDU7TTF2I,A3Q3B9T8H3I3AD,4,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3I0BTBYZAXL6CG8DJE0EN8RVG600YH,A3V70AZ39FPZ5V,79,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-80
3IKZ72A5B4G3XLJPFUAO9ZGSIOJNFG,A1SGGLWPW4CJBD,47,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3K3R2QNK8B37R1CL99MIDYMBNMKU9Q,A1NZ2JBACGMTMK,12,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3KB8R4ZV1E77ACQNNOBX0PGA2E7GBL,A2LKB11B1PALLY,119,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-80
3KB8R4ZV1E77ACQNNOBX0PGA2EYBG7,A3H9A9RWEEL8FY,23,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3OHYZ19UGC5QJF2T5TO9AN56BICOAK,AJMKH3WN5HAN7,51,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-80
3PH3VY7DJLXZPWJ387VI8A91N5HWZ4,A38XFEVWJDEUTN,26,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3QILPRALQ5VUI6927G4IZ7Z6VKYN8R,A31LPSIQ9A7RWV,25,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3SITXWYCNV9IWYLDCYB1OBG554XBX2,ARB9I8FFYFQUA,40,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3U84XHCDICDNGU0JY1PZDIQA3CJ4ZR,AB5KURK6V868K,53,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3V26SBZTBDE3JRO8JUFP7E3J47LZZX,A6XXSQLTOFBOM,9,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3VJ40NV2QINVYB12BTFQ5SVYZ7TOT1,A30G5L7YI0SQTW,39,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-80
3VP0C6EFSGW1WA5E20SK2EEFKZ06MQ,A2GDWPK7UY0ZAL,34,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-60
3WYGZ5XF3WFBTK38O1I7O6I3DJ5SKW,A275NH66G89TSS,26,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3Z3ZLGNNSIUTK6GOBR13CKM0K9WQ3S,A1X5IZPCRLL0Z7,43,Zachary's Chicago Pizza,Does this restaurant serve Chinese food?,-100
3018Q3ZVOIQTGSU9XL5D4IABM5ZARI,A8DKQ2W8HSXYX,17,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
30X31N5D63Q5H7UMCA5IUSF787CAS0,A3Q3B9T8H3I3AD,18,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-80
30X31N5D63Q5H7UMCA5IUSF787HSAN,A1AIHLAEJ8FU4J,174,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,100
3180JW2OT4CFCYZFUK5NUG8YKAX5J8,A2BZJAUH0XPO54,13,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3300DTYQT2HWU4WL0BIZVBQXBYUQER,A1ELBAVMWP8JSO,20,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
33FOTY3KEMLTG2SQJ5MP4MIMIALC1L,A2XEAXWY9B2PZ,17,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
34MAJL3QP4NMV1TQDUUQ9HLVOHD43N,A1QUDNLO95AKS5,44,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
34MAJL3QP4NMV1TQDUUQ9HLVOHN43X,A3M6098H4L6HQG,25,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
34Q075JO1XD9MAXA7PT59LGL9LO10H,AQXSUU4I4DAH8,35,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-80
37UQDCYH6XV3QXDSZ2Y3VOXO6317VC,A3F7TD3W9043EO,16,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
39DD6S19JPB58WXCN71CM421G1AZEP,A1SGGLWPW4CJBD,69,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3C2NJ6JBKAHJWR7DRZVHPGM39KE2NB,AZEVQ31ZI40R1,129,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-80
3DZQRBDBSLF5XMV13VQ87K112XOS3Q,A1VGAI457NLHWV,32,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3G2UL9A02DEIB7YRYUQVJWHPPA676H,A19C6T7B0H4PAQ,46,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3GGAI1SQEVYQCREFCR5NOE6PGLFMC2,A1L3XF3X28IC0R,23,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-80
3HMIGG0U4L6OU5DGEIDTGNXDZ4E8YE,A3AE627X3R2JQI,32,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3JJVG1YBEBX9UF136SS6WSPLC5T5BS,ARB9I8FFYFQUA,40,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3LOTDFNYA7ZTKFS37V1B5ITJB0PFW1,A2WRCFDQP56P00,44,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3LS2AMNW5FQI6V9AUPLV0NKBF0VOQO,A8SP23ECDU4F0,19,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-80
3NLZY2D53PPA0A6DHX5386GHKVVQLE,AIEPZIFP577TM,27,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3OWEPKL089CQIS4JXBCCL73BK0Z7NV,AIJVOVZVE7Z5U,32,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3TK8OJTYM1LSW3HSVOSKVAO96X0PVU,A16O794U4S9R4Z,47,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3TK8OJTYM1LSW3HSVOSKVAO96X1PVV,A3BP890CXV4UMN,39,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3TMSXRD2X602U0YV0WMQGGPPAQ1W1C,AEWGY34WUIA32,20,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3U8YCDAGXPGX3EHRS4JKAMOTHXKQ05,A2PVVBWN8QFZM2,20,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3VJ40NV2QINVYB12BTFQ5SVYZ7ZTOC,A3RO90I4O8I0O2,39,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3VNL7UK1XFJ1SYO9CQW0IYMK761FT5,A2DE6UIJ87NCAU,5,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3X3OR7WPZZ04U66HV3O3MFVHQP98LL,A1T6KGWNEUR9XD,20,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3ZQIG0FLQEGIGCET7A6FN4W5ZU9WV2,A1Y7DJHSPKJNVB,33,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
3ZSY5X72NXBIIWOA74AV5DUGBMYORQ,A275NH66G89TSS,24,Angeline's Louisiana Kitchen,Is this restaurant open until midnight?,-100
308XBLVESI4YZ2Z13Z59ZTUH4NGBRA,A3LI0O659I8GFX,21,Ajanta,Would a typical meal at this restaurant cost more than $30?,100
333U7HK6I9FAGBE89QN6SSWQXRVDJO,AH43UFUNVZO6C,100,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
379J5II41OGL37G886A3EPR31S8LEY,AEWGY34WUIA32,15,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
37M28K1J0QDCI4BWPGW42ROKCO2JAW,AVIOR20K5ZXQD,49,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
39GHHAVOMFRXGFVFGFMDPO2KKE54J5,A1L3XF3X28IC0R,12,Ajanta,Would a typical meal at this restaurant cost more than $30?,-60
39N5ACM9HENUZW4PSNNO3SZCF5J9P0,A2GDWPK7UY0ZAL,8,Ajanta,Would a typical meal at this restaurant cost more than $30?,-60
3AUQQEL7U5TP8MD8E3DUG9N1YPY0V8,A2HPEX0788BPXI,50,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3BEFOD78W6TNHN10JCZ55GU1O8UM4L,AIQ7OT7IH2VUR,75,Ajanta,Would a typical meal at this restaurant cost more than $30?,60
3E47SOBEYQW4G8OORC7VWLZ8ZCUICH,AMQK5FIDUG4QO,44,Ajanta,Would a typical meal at this restaurant cost more than $30?,80
3EF8EXOTT1VGOGYWTX3BRQVH8UPJ11,A24JT7MZ5BBB3O,53,Ajanta,Would a typical meal at this restaurant cost more than $30?,80
3JBT3HLQF8295NM2WLHNGG15U87PZV,A3F7TD3W9043EO,33,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3JC6VJ2SABJ4B5WB0ESA1H5FUN65AV,AY1NK9XSCHOLP,29,Ajanta,Would a typical meal at this restaurant cost more than $30?,-60
3KGTPGBS6XLWRHRMO0733BEXHG42U0,AAH8NE0TYF7J6,44,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3LPW2N6LKT2OQEA96J911IH91QZ5U8,A8SP23ECDU4F0,22,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3MHW492WW0DMB0KF380SE6UE1STVM8,A17LSINELZPCMD,59,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3OSWBBLG1EXBBVJXQU27J1458PFXD1,A28L1K6D8QUCML,45,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3OVHNO1VE610GQJCRCQSGMKGGPDDZE,A343KX1KNL437T,64,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3PIWWX1FJJ6NJXE0JM9HVQR32BQJJ6,A3DA88CF3S68OM,57,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3QJOXOW4XJR59PYT8IBIE26S1XTMEW,A35LEE74GHDV9U,26,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3R8YZBNQ9HIBLPHBD34TP1YGPBP7QL,ADVX8TFPFCW30,92,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3TEM0PF1Q5X3E5DMNID0ANHUYIPD0H,A2B4GWF7MF7AOB,569,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3TUI152ZZBNXA329ONNKOR73MPQQ18,AW7RJ863Q6RTT,78,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3TXMY6UCAEOHX6C74KC45NQUQMAQCR,AUVC78LEL0T6L,34,Ajanta,Would a typical meal at this restaurant cost more than $30?,100
3VZLGYJEYLAEEWOTICR4ATN8W7LZXY,A34JILAPTYRH81,64,Ajanta,Would a typical meal at this restaurant cost more than $30?,-100
3WQQ9FUS6AUSHXK54QZ98CZCEVS8BV,A3G84Q92VRSJAR,73,Ajanta,Would a typical meal at this restaurant cost more than $30?,100
3XUHV3NRVKYJLS4P6K22I3SJ7I0H5M,A38430CKSXSBLI,32,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3Y5140Z9DXGNAXXSWHT1GLYFYVCPI5,A3AE627X3R2JQI,97,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3Z4XG4ZF48RZU0N69MRRX9Q4XYIX8V,A2W4C2DIF2ZLX6,13,Ajanta,Would a typical meal at this restaurant cost more than $30?,-60
3Z7VU45IPYH6OV30BJ6XFKJ7RS41Z6,A341FR20648KIN,81,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
3ZWFC4W1UU7OCJBH81R5IJL2JL3RF3,A3Q3B9T8H3I3AD,14,Ajanta,Would a typical meal at this restaurant cost more than $30?,-80
317HQ483I7SN7CLFG2G9CWTKYG4INV,A3P3RFU5NJXR5V,35,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
32VNZTT0A74EE3ESOKVMRFOBUV04RY,A3LI0O659I8GFX,32,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
336KAV9KYQSD8QBRY14S6WKAD4I2Y1,A2T6FBH8WR2KYH,10,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
33PPO7FECVFEL0U2R826GRHQKC5DIB,A2DE6UIJ87NCAU,23,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
36AHBNMV1RC0B097VQO92FBEAV7DYL,A1O9KRE3MRHPHP,142,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
36U2A8VAG1Z8P6FHN7AW6S64U4YYKD,A12MSYRHI3XWDT,26,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
38JBBYETQOAP5Z9N2EBMS8PSF6CE4X,A1T6KGWNEUR9XD,38,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
38SKSKU7R1XXJCIU4P0UZ4PVTLEIL3,A2T52J2SNWINZP,34,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
38YMOXR4MUZX1MZS62Y7BCG6I1NW6G,A2LPGJGZZ97ME4,35,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
39PAAFCODM0QOVAZC5140KP6V0XTVF,A34JILAPTYRH81,71,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3A7Y0R2P2OOOEHJP0QOIMZZID97JXW,A341FR20648KIN,70,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
3A9AA95ATWMBY92DPXA7RCUAT955PA,A3M6098H4L6HQG,54,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3B2X28YI3WF5DJ1HBB2BOY3L8056BA,A1VGAI457NLHWV,44,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-60
3ERMJ6L4DYSK0AJJLAXC8SEBFAM7MS,A1QWL8FRLNDJB,136,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
3HOSI13XHZOXDPEGZU1VPU1DS7WDD8,AK0DGGS89D436,191,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
3KXIR214I4GXAJX79UGLQ7G3I3K42J,A1L3XF3X28IC0R,17,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3LS2AMNW5FQI6V9AUPLV0NKBF0ZOQS,A104H3ISRW8A1C,24,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3LYA37P8IQNCCYM6DFWCYH839VOKBS,AW7RJ863Q6RTT,32,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3OWEPKL089CQIS4JXBCCL73BK02N7E,AJMKH3WN5HAN7,22,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3RSDURM96AM536N7RLZT8XTZA77EYE,AY1NK9XSCHOLP,37,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-60
3SITXWYCNV9IWYLDCYB1OBG5543XBU,ARB9I8FFYFQUA,39,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3U4J9857OEBOHJFMUL73UC3H3BK7B5,A8SP23ECDU4F0,23,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3VBEN272MKZ6RY7PYAXSQEQA62PGSI,A1A68JLEYPWMUY,26,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3W92K5RLWUHO3TZ9B9J6X4JSFX8V5N,AXPRCC7MG94OA,38,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3WSELTNVR326W7711AA84XBTAQMTA4,AIQ7OT7IH2VUR,148,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,0
3WZ36BJEV3GBFHCT7OA4Z8VZS8ATB2,A2QWM6MTB0F6IC,26,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,0
3YHH42UU5BFMCH1E0ZBOT0PZ7RV0LO,A88LHLWDGRJV5,55,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3Z4GS9HPNVA1F7CWH4VNPAHLKLW77M,A38XFEVWJDEUTN,25,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
3ZDAD0O1T1DISKFUCK2MO5MRBB5XTM,A2HPEX0788BPXI,372,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-100
3ZSY5X72NXBIIWOA74AV5DUGBMXORP,A3Q3B9T8H3I3AD,12,Bette's Oceanview Diner,Would a typical meal at this restaurant cost more than $30?,-80
31Q0U3WYDPFN4LXUSOEEO0Q8HZY17L,A1ELBAVMWP8JSO,22,Vik's Chaat and Market,Does this restaurant have a drive-through?,-60
31Z0PCVWUKFOD593U7YOU6939IO7TZ,A2WRCFDQP56P00,21,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
324G5B4FB38NXWCCW5AEAV7YC7S07H,A1NZ2JBACGMTMK,14,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
32VNZTT0A74EE3ESOKVMRFOBUV24R0,AIEPZIFP577TM,48,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
34YB12FSQYO3T3UKED16E5R4ED7GM6,ADVX8TFPFCW30,52,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
35USIKEBNRG7ESQEE17KFT3FPPF6NV,A2Z9HR2IBD75R9,226,Vik's Chaat and Market,Does this restaurant have a drive-through?,80
36W0OB37HWEHS6OED89I77ZE8H7ZHA,A11EA6M31BRK78,86,Vik's Chaat and Market,Does this restaurant have a drive-through?,0
37WLF8U1WPQ66M5BHOF4N1MBVU7K61,A1O9KRE3MRHPHP,104,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3A0EX8ZRN8O7W3BNHUX37PNE7ATYBX,A1L3XF3X28IC0R,13,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3B2X28YI3WF5DJ1HBB2BOY3L80Y6B3,AIJVOVZVE7Z5U,77,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3BV8HQ2ZZW10U9WP5X2FTNJFQII6AD,A2UDSTAFD1DW3I,30,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3CCZ6YKWR7JQ6MM688EA5MUVO5O95K,A1T6KGWNEUR9XD,41,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3HHRAGRYX85CEWSODNA9ESUM50MO9X,A2GDWPK7UY0ZAL,7,Vik's Chaat and Market,Does this restaurant have a drive-through?,80
3IXEICO792J595VYBXTWOS97E736TY,A10LK6RF4S8ELW,64,Vik's Chaat and Market,Does this restaurant have a drive-through?,0
3LEP4MGT3G04YSGWLYAPU4DDPMNBD2,A8SP23ECDU4F0,9,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3LRLIPTPEQ97TOHE71WG36OXRD1AKL,A343LH2DRL54WG,18,Vik's Chaat and Market,Does this restaurant have a drive-through?,-60
3LRLIPTPEQ97TOHE71WG36OXRD4AKO,A3NKM6RL2KVUB6,149,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3LUY3GC63Z0QLDGWDQP4PW86KF4P7D,A2T52J2SNWINZP,20,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3MH9DQ757WCM6BZTNFSS5F8YRZFUGH,A26AK8IVDJQ94M,8,Vik's Chaat and Market,Does this restaurant have a drive-through?,0
3MYYFCXHJ37NPD5E891ASBA4SMK4GX,ARB9I8FFYFQUA,44,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3NL0RFNU0FNSRZ1XY0MPQ32XZ31K4G,A2QWM6MTB0F6IC,21,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3QAPZX2QN4DGBVF6QTTJE4QQ1RW20T,A3H9A9RWEEL8FY,30,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3RYC5T2D73T03W0BM4NAUDZ6LRVRPB,A3Q3B9T8H3I3AD,4,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3SNLUL3WO4N2S3DUY6P8I7D6NGVULH,A3F7TD3W9043EO,12,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3TDXMTX3CBUF0RFNHLUSAL7Y3QO6II,A2XEAXWY9B2PZ,20,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3TGOYF991XM5BT0O7KH99U9P07QUUD,AEWGY34WUIA32,30,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3X0H8UUIT1O2OKXPDF1ACHCY0QAWSS,AKA8DP72VWZKR,236,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3X0H8UUIT1O2OKXPDF1ACHCY0QHWSZ,A1AIHLAEJ8FU4J,138,Vik's Chaat and Market,Does this restaurant have a drive-through?,80
3X66WABAJWI27HMA8VWRI6IYEMRG3R,AAAG7IZP1V712,44,Vik's Chaat and Market,Does this restaurant have a drive-through?,-80
3YT88D1N08Y793ITYMH6GYARL3B3KK,AAH8NE0TYF7J6,39,Vik's Chaat and Market,Does this restaurant have a drive-through?,-100
3018Q3ZVOIQTGSU9XL5D4IABM5TRAT,A3TG5YNIWW3WGP,27,Chez Panisse,Does this restaurant serve Chinese food?,-100
32N49TQG3GIL9ZBQ65AN5FZE7B2VAM,A24JT7MZ5BBB3O,67,Chez Panisse,Does this restaurant serve Chinese food?,-100
37UQDCYH6XV3QXDSZ2Y3VOXO63X7V8,A3Q3B9T8H3I3AD,48,Chez Panisse,Does this restaurant serve Chinese food?,-100
38BQUHLA9W0RLGBI2WEEJE065Z0MO1,A1GFEN5EUWCFQD,110,Chez Panisse,Does this restaurant serve Chinese food?,-80
38YMOXR4MUZX1MZS62Y7BCG6I1H6WK,A3F7TD3W9043EO,13,Chez Panisse,Does this restaurant serve Chinese food?,-100
39N5ACM9HENUZW4PSNNO3SZCF5U9PB,A2Q0G312LESWK7,22,Chez Panisse,Does this restaurant serve Chinese food?,-100
3A7Y0R2P2OOOEHJP0QOIMZZID98JXX,A104H3ISRW8A1C,18,Chez Panisse,Does this restaurant serve Chinese food?,-80
3A7Y0R2P2OOOEHJP0QOIMZZID9DJX2,A2B4GWF7MF7AOB,71,Chez Panisse,Does this restaurant serve Chinese food?,-80
3AMW0RGHOD2FOY8JTX6TLTUWKU8PNN,A1SGGLWPW4CJBD,24,Chez Panisse,Does this restaurant serve Chinese food?,-100
3CP1TO84PT1F6217NZZVVZMHIZA25H,A276JM9Q4946HH,53,Chez Panisse,Does this restaurant serve Chinese food?,-100
3EICBYG644W0BJ8U9USV8ME8CROJCZ,AJMKH3WN5HAN7,12,Chez Panisse,Does this restaurant serve Chinese food?,-100
3FPRZHYEPY7LPEC5XQVDI7L811D3V1,A2GU2QUQZNSG9U,72,Chez Panisse,Does this restaurant serve Chinese food?,-100
3FTYUGLFSUL29CZNKOJCRIDLFQ8D5A,A38430CKSXSBLI,32,Chez Panisse,Does this restaurant serve Chinese food?,-80
3H8DHMCCW9B5RVKQRBNIT7W3CG3DKV,A33CFLCMJNHHNC,32,Chez Panisse,Does this restaurant serve Chinese food?,-100
